Data Set Name,Display Name,Code,Schema,Table Name,Column Name,Field Type
Programs,Insurance Record Insurance Company Name,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Insurance_Company_Name,Text
Programs,Insurance Record Insurance Type,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Insurance_Type,Text
Programs,Insurance Record Last Name Of Insured,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Last_Name_Of_Insured,Text
Programs,Insurance Record Medical Option,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_MediCal_Option,Text
Programs,Insurance Record Middle Name Of Insured,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Middle_Name_Of_Insured,Text
Programs,Insurance Record Payment Options,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Payment_Options,Text
Programs,Insurance Record PCS Options,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_PCS_Options,Text
Programs,Insurance Record Policy ID,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Policy_ID,Text
Programs,Insurance Record Postal Code,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Postal_Code,Text
Programs,Insurance Record Primary Aid Code,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Primary_Aid_Code,Text
Programs,Insurance Record Relationship To Insured,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Relationship_To_Insured,Text
Programs,Insurance Record Spend Down Amount,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Spend_Down_Amount,Number
Programs,Insurance Record State GNIS,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_State_GNIS,Text
Programs,Insurance Record State Name,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_State_Name,Text
Programs,Insurance Record Street Address,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Street_Address,Text
Programs,Insurance Record Street Address2,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Street_Address2,Text
Programs,Insurance Record Subscriber County,,DwCHPatient,Dim_CHPatientInsuranceRecord,Insurance_Record_Subscriber_County,Text
Programs,Patient Active Status,,DwCHPatient,Dim_CHPatient,Patient_Active_Status,Boolean
Programs,Patient Address Apartment Number,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_Apartment_Number,Text
Programs,Patient Address City GNIS,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_City_GNIS,Text
Programs,Patient Address City Name,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_City_Name,Text
Programs,Patient Address Country Code,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_Country_Code,Text
Programs,Patient Address Country Name,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_Country_Name,Text
Programs,Patient Address County GNIS,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_County_GNIS,Text
Programs,Patient Address County Name,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_County_Name,Text
Programs,Patient Address Postal Code,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_Postal_Code,Text
Programs,Patient Address State GNIS,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_State_GNIS,Text
Programs,Patient Address State Name,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_State_Name,Text
Programs,Patient Address Street Address,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_Street_Address,Text
Programs,Patient Address Street Address2,,DwCHPatient,Dim_CHPatientAddress,Patient_Address_Street_Address2,Text
Programs,Patient Advance Directive List,,DwCHPatient,Dim_CHPatient,Patient_Advance_Directive_List,Text
Programs,Patient Age,,DwCHPatient,Dim_CHPatient,Patient_Age,Number
Programs,Patient Age Invalid,,DwCHPatient,Dim_CHPatient,Patient_Age_Invalid,Text
Programs,Patient Age Units,,DwCHPatient,Dim_CHPatient,Patient_Age_Units,Text
Programs,Patient Age With Not Value,,DwCHPatient,Dim_CHPatient,Patient_Age_With_Not_Value,Text
Programs,Patient Alternate Address Apartment Number,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_Apartment_Number,Text
Programs,Patient Alternate Address City GNIS,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_City_GNIS,Text
Programs,Patient Alternate Address City Name,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_City_Name,Text
Programs,Patient Alternate Address Country Code,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_Country_Code,Text
Programs,Patient Alternate Address Country Name,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_Country_Name,Text
Programs,Patient Alternate Address County GNIS,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_County_GNIS,Text
Programs,Patient Alternate Address County Name,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_County_Name,Text
Programs,Patient Alternate Address Postal Code,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_Postal_Code,Text
Programs,Patient Alternate Address State GNIS,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_State_GNIS,Text
Programs,Patient Alternate Address State Name,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_State_Name,Text
Programs,Patient Alternate Address Street Address,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_Street_Address,Text
Programs,Patient Alternate Address Street Address2,,DwCHPatient,Dim_CHPatientAlternateAddress,Patient_Alternate_Address_Street_Address2,Text
Programs,Patient Billing In Service Area,,DwCHPatient,Dim_CHPatientBillingInfo,Patient_Billing_In_Service_Area,Text
Programs,Patient Billing Payer Type,,DwCHPatient,Dim_CHPatientBillingInfo,Patient_Billing_Payer_Type,Text
Programs,Patient Billing Payment Method,,DwCHPatient,Dim_CHPatientBillingInfo,Patient_Billing_Payment_Method,Text
Programs,Patient Blood Type,,DwCHPatient,Dim_CHPatient,Patient_Blood_Type,Text
Programs,Patient Census Tract,,DwCHPatient,Dim_CHPatient,Patient_Census_Tract,Text
Programs,Patient Closest Relative Apartment Number,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Apartment_Number,Text
Programs,Patient Closest Relative City GNIS,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_City_GNIS,Text
Programs,Patient Closest Relative City Name,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_City_Name,Text
Programs,Patient Closest Relative Country Code,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Country_Code,Text
Programs,Patient Closest Relative Country Name,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Country_Name,Text
Programs,Patient Closest Relative County,,DwCHPatient,Dim_CHPatient,Patient_Closest_Relative_County,Text
Programs,Patient Closest Relative County GNIS,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_County_GNIS,Text
Programs,Patient Closest Relative County Name,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_County_Name,Text
Programs,Patient Closest Relative Fax Number List,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Fax_Number_List,Text
Programs,Patient Closest Relative First Name,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_First_Name,Text
Programs,Patient Closest Relative Home Phone Number List,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Home_Phone_Number_List,Text
Programs,Patient Closest Relative Last Name,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Last_Name,Text
Programs,Patient Closest Relative Middle Initial,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Middle_Initial,Text
Programs,Patient Closest Relative Mobile Phone Number List,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Mobile_Phone_Number_List,Text
Programs,Patient Closest Relative Pager Number List,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Pager_Number_List,Text
Programs,Patient Closest Relative Phone Number,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Phone_Number,Text
Programs,Patient Closest Relative Postal Code,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Postal_Code,Text
Programs,Patient Closest Relative Relationship,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Relationship,Text
Programs,Patient Closest Relative State GNIS,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_State_GNIS,Text
Programs,Patient Closest Relative State Name,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_State_Name,Text
Programs,Patient Closest Relative Street Address,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Street_Address,Text
Programs,Patient Closest Relative Street Address2,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Street_Address2,Text
Programs,Patient Closest Relative Work Phone Number List,,DwCHPatient,Dim_CHPatientClosestRelative,Patient_Closest_Relative_Work_Phone_Number_List,Text
Programs,Patient Date Of Birth,,DwCHPatient,Dim_CHPatient,Patient_Date_Of_Birth,Date
Programs,Patient Date Of Birth With Not Value,,DwCHPatient,Dim_CHPatient,Patient_Date_Of_Birth_With_Not_Value,Text
Programs,Patient Date Of Last Incident,,DwCHPatient,Dim_CHPatient,Patient_Date_Of_Last_Incident,Date
Programs,Patient Document Description,,DwCHPatient,Dim_CHPatientDocument,Patient_Document_Description,Text
Programs,Patient Document File Name,,DwCHPatient,Dim_CHPatientDocument,Patient_Document_File_Name,Text
Programs,Patient Document File Type,,DwCHPatient,Dim_CHPatientDocument,Patient_Document_File_Type,Text
Programs,Patient Drivers License Number,,DwCHPatient,Dim_CHPatient,Patient_Drivers_License_Number,Text
Programs,Patient Drivers License State,,DwCHPatient,Dim_CHPatient,Patient_Drivers_License_State,Text
Programs,Patient Employer Apartment Number,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_Apartment_Number,Text
Programs,Patient Employer City GNIS,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_City_GNIS,Text
Programs,Patient Employer City Name,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_City_Name,Text
Programs,Patient Employer Country Code,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_Country_Code,Text
Programs,Patient Employer Country Name,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_Country_Name,Text
Programs,Patient Employer County GNIS,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_County_GNIS,Text
Programs,Patient Employer County Name,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_County_Name,Text
Programs,Patient Employer Name,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_Name,Text
Programs,Patient Employer Phone Number,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_Phone_Number,Text
Programs,Patient Employer Phone Number Type,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_Phone_Number_Type,Text
Programs,Patient Employer Postal Code,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_Postal_Code,Text
Programs,Patient Employer State GNIS,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_State_GNIS,Text
Programs,Patient Employer State Name,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_State_Name,Text
Programs,Patient Employer State Name Default,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_State_Name_Default,Text
Programs,Patient Employer Street Address,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_Street_Address,Text
Programs,Patient Employer Street Address2,,DwCHPatient,Dim_CHPatientEmployerInfo,Patient_Employer_Street_Address2,Text
Programs,Patient Enrolled In Program To Complete In Days,,DwCHPatient,Dim_CHPatientProgram,Patient_Enrolled_In_Program_To_Complete_In_Days,Number
Programs,Patient Fax Phone Number List,,DwCHPatient,Dim_CHPatient,Patient_Fax_Phone_Number_List,Text
Programs,Patient First Name,,DwCHPatient,Dim_CHPatient,Patient_First_Name,Text
Programs,Patient Full Name - First Name First,,DwCHPatient,Dim_CHPatient,Patient_Full_Name__First_Name_First,Text
Programs,Patient Full Name - Last Name First,,DwCHPatient,Dim_CHPatient,Patient_Full_Name__Last_Name_First,Text
Programs,Patient Gender,,DwCHPatient,Dim_CHPatient,Patient_Gender,Text
Programs,Patient Generation,,DwCHPatient,Dim_CHPatient,Patient_Generation,Text
Programs,Patient Home Phone Number List,,DwCHPatient,Dim_CHPatient,Patient_Home_Phone_Number_List,Text
Programs,Patient Immunization Name,,DwCHPatient,Dim_CHPatientImmunization,Patient_Immunization_Name,Text
Programs,Patient Immunization Name List,,DwCHPatient,Dim_CHPatient,Patient_Immunization_Name_List,Text
Programs,Patient Immunization Year,,DwCHPatient,Dim_CHPatientImmunization,Patient_Immunization_Year,Number
Programs,Patient Interpreter Needed,,DwCHPatient,Dim_CHPatient,Patient_Interpreter_Needed,Number
Programs,Patient Language,,DwCHPatient,Dim_CHPatient,Patient_Language,Text
Programs,Patient Language Line,,DwCHPatient,Dim_CHPatient,Patient_Language_Line,Text
Programs,Patient Last Name,,DwCHPatient,Dim_CHPatient,Patient_Last_Name,Text
Programs,Patient Last Updated Date Time,,DwCHPatient,Dim_CHPatient,Patient_Last_Updated_Date,Date/Time
Programs,Patient Medical History Procedure Code,,DwCHPatient,Dim_CHPatientMedicalSurgicalHistory,Patient_Medical_History_Procedure_Code,Text
Programs,Patient Medical History Procedure Description,,DwCHPatient,Dim_CHPatientMedicalSurgicalHistory,Patient_Medical_History_Procedure_Description,Text
Programs,Patient Medical History Procedure Description And Code,,DwCHPatient,Dim_CHPatientMedicalSurgicalHistory,Patient_Medical_History_Procedure_Description_And_Code,Text
Programs,Patient Medical History Procedure Not Value,,DwCHPatient,Dim_CHPatientMedicalSurgicalHistory,Patient_Medical_History_Procedure_Not_Value,Text
Programs,Patient Medical History Procedure Pertinent Negative,,DwCHPatient,Dim_CHPatientMedicalSurgicalHistory,Patient_Medical_History_Procedure_Pertinent_Negative,Text
Programs,Patient Medical Interpreter Needed,,DwCHPatient,Dim_CHPatient,Patient_Medical_Interpreter_Needed,Number
Programs,Patient Medication Allergy Comments,,DwCHPatient,Dim_CHPatientMedicationAllergy,Patient_Medication_Allergy_Comments,Text
Programs,Patient Medication Allergy Description,,DwCHPatient,Dim_CHPatientMedicationAllergy,Patient_Medication_Allergy_Description,Text
Programs,Patient Medication Allergy Description And Code,,DwCHPatient,Dim_CHPatientMedicationAllergy,Patient_Medication_Allergy_Description_And_Code,Text
Programs,Patient Medication Allergy End Date,,DwCHPatient,Dim_CHPatientMedicationAllergy,Patient_Medication_Allergy_End_Date,Date
Programs,Patient Medication Allergy ICD Code,,DwCHPatient,Dim_CHPatientMedicationAllergy,Patient_Medication_Allergy_ICD_Code,Text
Programs,Patient Medication Allergy Not Value,,DwCHPatient,Dim_CHPatientMedicationAllergy,Patient_Medication_Allergy_Not_Value,Text
Programs,Patient Medication Allergy Pertinent Negative,,DwCHPatient,Dim_CHPatientMedicationAllergy,Patient_Medication_Allergy_Pertinent_Negative,Text
Programs,Patient Medication Allergy RXNORM Code,,DwCHPatient,Dim_CHPatientMedicationAllergy,Patient_Medication_Allergy_RXNorm_Code,Text
Programs,Patient Medication Allergy Start Date,,DwCHPatient,Dim_CHPatientMedicationAllergy,Patient_Medication_Allergy_Start_Date,Date
Programs,Patient Middle Initial,,DwCHPatient,Dim_CHPatient,Patient_Middle_Initial,Text
Programs,Patient Mobile Phone Number List,,DwCHPatient,Dim_CHPatient,Patient_Mobile_Phone_Number_List,Text
Programs,Patient Occupation,,DwCHPatient,Dim_CHPatient,Patient_Occupation,Text
Programs,Patient Occupation Industry,,DwCHPatient,Dim_CHPatient,Patient_Occupation_Industry,Text
Programs,Patient Other Activity Description,,DwCHPatient,Dim_CHPatientOtherActivity,Patient_Other_Activity_Description,Text
Programs,Patient Other Activity End Date Time,,DwCHPatient,Dim_CHPatientOtherActivity,Patient_Other_Activity_End_Date,Date/Time
Programs,Patient Other Activity Notes,,DwCHPatient,Dim_CHPatientOtherActivity,Patient_Other_Activity_Notes,Text
Programs,Patient Other Activity Start Date Time,,DwCHPatient,Dim_CHPatientOtherActivity,Patient_Other_Activity_Start_Date,Date/Time
Programs,Patient Other Allergies,,DwCHPatient,Dim_CHPatient,Patient_Other_Allergies,Text
Programs,Patient Other Past Medical History,,DwCHPatient,Dim_CHPatient,Patient_Other_Past_Medical_History,Text
Programs,Patient Pager Phone Number List,,DwCHPatient,Dim_CHPatient,Patient_Pager_Phone_Number_List,Text
Programs,Patient Personal Email Address List,,DwCHPatient,Dim_CHPatient,Patient_Personal_Email_Address_List,Text
Programs,Patient Practitioner End Date,,DwCHPatient,Dim_CHPatientPractitioner,Patient_Practitioner_End_Date,Date
Programs,Patient Practitioner First Name,,DwCHPatient,Dim_CHPatientPractitioner,Patient_Practitioner_First_Name,Text
Programs,Patient Practitioner Last Name,,DwCHPatient,Dim_CHPatientPractitioner,Patient_Practitioner_Last_Name,Text
Programs,Patient Practitioner Middle Name,,DwCHPatient,Dim_CHPatientPractitioner,Patient_Practitioner_Middle_Name,Text
Programs,Patient Practitioner Phone Number,,DwCHPatient,Dim_CHPatientPractitioner,Patient_Practitioner_Phone_Number,Text
Programs,Patient Practitioner Start Date,,DwCHPatient,Dim_CHPatientPractitioner,Patient_Practitioner_Start_Date,Date
Programs,Patient Practitioner Type,,DwCHPatient,Dim_CHPatientPractitioner,Patient_Practitioner_Type,Text
Programs,Patient Primary Email Address,,DwCHPatient,Dim_CHPatient,Patient_Primary_Email_Address,Text
Programs,Patient Primary Phone Number,,DwCHPatient,Dim_CHPatient,Patient_Primary_Phone_Number,Text
Programs,Patient Profile Picture File Name List,,DwCHPatient,Dim_CHPatient,Patient_Profile_Picture_File_Name_List,Text
Programs,Patient Program Current Status,,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Current_Status,Text
Programs,Patient Program Eligibility Status,,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Eligibility_Status,Text
Programs,Patient Program Enroll Date,,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Enroll_Date,Date
Programs,Patient Program Ineligible Reason,,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Ineligible_Reason,Text
Programs,Patient Program List,,DwCHPatient,Dim_CHPatient,Patient_Program_List,Text
Programs,Patient Program Name And Status,,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Name_And_Status,Text
Programs,Patient Program Notes,,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Notes,Text
Programs,Patient Program Referral Facility Name,,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Referal_Facility_Name,Text
Programs,Patient Program Referral Source Name,,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Referal_Source_Name,Text
Programs,Patient Program Referral Source Phone Number,,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Referal_Source_Phone_Number,Text
Programs,Patient Program Referral Source Specialties List,,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Referral_Source_Specialties_List,Text
Programs,Patient Program Referring Source MRN (Medical Record Number),,DwCHPatient,Dim_CHPatientProgram,Patient_Program_Referring_Source_MRN,Text
Programs,Patient Program Timeline Active Status,,DwCHPatient,Dim_CHPatientProgramTimeline,Patient_Program_Timeline_Active_Status,Boolean
Programs,Patient Program Timeline Date,,DwCHPatient,Dim_CHPatientProgramTimeline,Patient_Program_Timeline_Date,Date
Programs,Patient Program Timeline Notes,,DwCHPatient,Dim_CHPatientProgramTimeline,Patient_Program_Timeline_Notes,Text
Programs,Patient Program Timeline Status Description,,DwCHPatient,Dim_CHPatientProgramTimeline,Patient_Program_Timeline_Status_Description,Text
Programs,Patient Race List,,DwCHPatient,Dim_CHPatient,Patient_Race_List,Text
Programs,Patient Social Security Number,,DwCHPatient,Dim_CHPatient,Patient_Social_Security_Number,Text
Programs,Patient Status Initially Set Date To Status Changed In Days,,DwCHPatient,Dim_CHPatientProgram,Patient_Status_Initially_Set_Date_To_Status_Changed_In_Days,Number
Programs,Patient Unique ID,,DwCHPatient,Dim_CHPatient,Patient_Unique_ID,Text
Programs,Patient Unique Patient ID,,DwCHPatient,Dim_CHPatient,Patient_Unique_Patient_ID,Text
Programs,Patient Veteran Status,,DwCHPatient,Dim_CHPatient,Patient_Veteran_Status,Text
Programs,Patient Weight Estimate,,DwCHPatient,Dim_CHPatient,Patient_Weight_Estimate,Number
Programs,Patient Weight In Kilograms,,DwCHPatient,Dim_CHPatient,Patient_Weight_In_Kilograms,Number
Programs,Patient Weight In Kilograms With Not Values,,DwCHPatient,Dim_CHPatient,Patient_Weight_In_Kilograms_With_Not_Values,Text
Programs,Patient Weight In Pounds,,DwCHPatient,Dim_CHPatient,Patient_Weight_In_Pounds,Number
Programs,Patient Weight In Pounds With Not Values,,DwCHPatient,Dim_CHPatient,Patient_Weight_In_Pounds_With_Not_Values,Text
Programs,Patient Work Email Address List,,DwCHPatient,Dim_CHPatient,Patient_Work_Email_Address_List,Text
Programs,Patient Work Phone Number List,,DwCHPatient,Dim_CHPatient,Patient_Work_Phone_Number_List,Text
Programs,Program Active Status,,DwCHPatient,Dim_CHProgram,Program_Active_Status,Boolean
Programs,Program Agency Name,,DwCHPatient,Dim_CHProgram,Program_Agency_Name,Text
Programs,Program Goal Active Status,,DwCHPatient,Dim_CHProgramGoal,Program_Goal_Active_Status,Boolean
Programs,Program Goal Definition,,DwCHPatient,Dim_CHProgramGoal,Program_Goal_Definition,Text
Programs,Program Goal Frequency,,DwCHPatient,Dim_CHProgramGoal,Program_Goal_Frequency,Text
Programs,Program Goal Name,,DwCHPatient,Dim_CHProgramGoal,Program_Goal_Name,Text
Programs,Program ID,,DwCHPatient,Fact_CHProgram,Program_ID_Internal,Text
Programs,Program Name,,DwCHPatient,Dim_CHProgram,Program_Name,Text
Training/Activity,Activity/Training Agency Name,,DwTrainingActivity,Dim_Event,Activity_Training_Agency_Name,Text
Training/Activity,Activity/Training Apparatus ID,,DwTrainingActivity,Dim_Event,Activity_Training_Apparatus_ID,Text
Training/Activity,Activity/Training Attendance Mandatory,,DwTrainingActivity,Dim_Event,Activity_Training_Attendance_Mandatory,Boolean
Training/Activity,Activity/Training Attendee Count,,DwTrainingActivity,Dim_Event,Activity_Training_Attendee_Count,Number
Training/Activity,Activity/Training Attendee Name List,,DwTrainingActivity,Dim_Event,Activity_Training_Attendee_Name_List,Text
Training/Activity,Activity/Training Call Sign,,DwTrainingActivity,Dim_Event,Activity_Training_Call_Sign,Text
Training/Activity,Activity/Training Category,,DwTrainingActivity,Dim_Event,Activity_Training_Category,Text
Training/Activity,Activity/Training Certification Count,,DwTrainingActivity,Dim_Event,Activity_Training_Certification_Count,Number
Training/Activity,Activity/Training Certification List,,DwTrainingActivity,Dim_Event,Activity_Training_Certification_List,Text
Training/Activity,Activity/Training Certification Requirement Count,,DwTrainingActivity,Dim_Event,Activity_Training_Certification_Requirement_Count,Number
Training/Activity,Activity/Training Certification Requirement List,,DwTrainingActivity,Dim_Event,Activity_Training_Certification_Requirement_List,Text
Training/Activity,Activity/Training Code,,DwTrainingActivity,Dim_Event,Activity_Training_Code,Text
Training/Activity,Activity/Training Course Event Type Name,,DwTrainingActivity,Dim_Event,Activity_Training_Course_Event_Type_Name,Text
Training/Activity,Activity/Training Course Notes,,DwTrainingActivity,Dim_Event,Activity_Training_Course_Notes,Text
Training/Activity,Activity/Training Course Total Event Hours,,DwTrainingActivity,Dim_Event,Activity_Training_Course_Total_Event_Hours,Number
Training/Activity,Activity/Training Description,,DwTrainingActivity,Dim_Event,Activity_Training_Description,Text
Training/Activity,Activity/Training Document Count,,DwTrainingActivity,Dim_Event,Activity_Training_Document_Count,Number
Training/Activity,Activity/Training Document Name List,,DwTrainingActivity,Dim_Event,Activity_Training_Document_Name_List,Text
Training/Activity,Activity/Training End Date Time,,DwTrainingActivity,Dim_Event,Activity_Training_End_Date_Time,Date/Time
Training/Activity,Activity/Training Event Created By,,DwTrainingActivity,Dim_Event,Activity_Training_Event_Created_By,Text
Training/Activity,Activity/Training Event Created Date Time,,DwTrainingActivity,Dim_Event,Activity_Training_Event_Created_Date_Time,Date/Time
Training/Activity,Activity/Training Event Name,,DwTrainingActivity,Dim_Event,Activity_Training_Event_Name,Text
Training/Activity,Activity/Training Event Type,,DwTrainingActivity,Dim_Event,Activity_Training_Event_Type,Text
Training/Activity,Activity/Training Form Hierarchy Collection,,DwTrainingActivity,Dim_Event,Activity_Training_Form_Hierarchy_Collection,Text
Training/Activity,Activity/Training Location,,DwTrainingActivity,Dim_Event,Activity_Training_Location,Text
Training/Activity,Activity/Training Locked,,DwTrainingActivity,Dim_Event,Activity_Training_Locked,Boolean
Training/Activity,Activity/Training Renewal Date,,DwTrainingActivity,Dim_Event,Activity_Training_Renewal_Date,Date
Training/Activity,Activity/Training Required Hours,,DwTrainingActivity,Dim_Event,Activity_Training_Required_Hours,Number
Training/Activity,Activity/Training Shift,,DwTrainingActivity,Dim_Event,Activity_Training_Shift,Text
Training/Activity,Activity/Training Start Actual Date,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Actual_Date,Date
Training/Activity,Activity/Training Start Actual Time,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_Actual_Time,Time
Training/Activity,Activity/Training Start AM/PM,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_AM_PM,Text
Training/Activity,Activity/Training Start Business Year Week Number,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Business_Year_Week,Number
Training/Activity,Activity/Training Start Calendar Week Number,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Calendar_Week,Number
Training/Activity,Activity/Training Start Date - Day Name,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Date_Day_Name,Text
Training/Activity,Activity/Training Start Date Time,,DwTrainingActivity,Dim_Event,Activity_Training_Start_Date_Time,Date/Time
Training/Activity,Activity/Training Start Day Name,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Day_Name,Text
Training/Activity,Activity/Training Start Day Name - Date,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Day_Name_Date,Text
Training/Activity,Activity/Training Start Day Number Of Month,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Day_Of_Month,Number
Training/Activity,Activity/Training Start Day Of Week Number,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_DayOfWeek,Number
Training/Activity,Activity/Training Start Day Of Year Number,,dbo,DSV_Dim_Activity_Training_Start_Date,Activity_Training_Start_Day_Of_Year,Number
Training/Activity,Activity/Training Start Eight-Hour Range Of Day - 12,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_EightHourRangeOfDay12,Text
Training/Activity,Activity/Training Start Eight-Hour Range Of Day - 24,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_EightHourRangeOfDay24,Text
Training/Activity,Activity/Training Start Four-Hour Range Of Day - 12,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_FourHourRangeOfDay12,Text
Training/Activity,Activity/Training Start Four-Hour Range Of Day - 24,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_FourHourRangeOfDay24,Text
Training/Activity,Activity/Training Start HHMMSS Time String - 12,,dbo,DSV_Dim_Activity_Training_Start_Time_Of_Day,Activity_Training_Start_HHMMSS_Time_String12,Text
